order_id,product_id,customer_id,quantity,TotalPrice,order_date,shipping_date,order_status,payment_method
O70314,P1020,C20055,6,16149.96,2023-08-21,2023-08-24,Afsendt,MobilePay
O70315,P1020,C21183,5,13458.3,2023-11-03,2023-11-10,Afsendt,Dankort
O70316,P1005,C20779,5,8831.15,2023-08-21,2023-08-25,Afsendt,Kreditkort
O70317,P1010,C20391,1,1961.62,2022-02-02,2022-02-07,Afsendt,MobilePay
O70318,P1019,C20418,6,23881.14,2023-03-05,2023-03-07,Afsendt,Faktura
O70319,P1010,C20128,6,11769.72,2024-06-12,2024-06-19,Leveret,Kreditkort
O70320,P1002,C21077,4,1018.96,2023-07-29,2023-08-01,Afsendt,Kreditkort
O70321,P1001,C20726,5,5963.65,2023-04-16,2023-04-21,Leveret,MobilePay
O70322,P1017,C20572,2,8996.66,2023-09-17,2023-09-21,Afsendt,Kreditkort
O70323,P1018,C20425,6,3266.76,2022-11-01,2022-11-08,Leveret,Faktura
O70324,P1001,C20561,5,5963.65,2022-11-21,2022-11-25,Afsendt,Faktura
O70325,P1001,C20595,2,2385.46,2023-02-09,2023-02-16,Afsendt,Dankort
O70326,P1002,C20982,3,764.22,2022-12-21,2022-12-25,Afsendt,MobilePay
O70327,P1018,C20224,2,1088.92,2023-07-30,2023-08-05,Leveret,Kreditkort
O70328,P1002,C20463,5,1273.7,2022-09-06,2022-09-07,Leveret,Dankort
O70329,P1001,C20968,6,7156.38,2022-04-13,2022-04-17,Afsendt,Kreditkort
O70330,P1009,C20834,2,647.08,2022-01-06,2022-01-11,Leveret,Faktura
O70331,P1017,C20658,3,13494.99,2023-05-04,2023-05-10,Afsendt,Dankort
O70332,P1002,C20476,5,1273.7,2024-02-27,2024-02-28,Afsendt,Dankort
O70333,P1009,C20075,2,647.08,2022-06-29,2022-07-03,Returneret,Faktura
O70334,P1005,C20593,6,10597.38,2024-03-17,2024-03-21,Annulleret,Dankort
O70335,P1003,C20687,1,2849.1,2022-11-02,2022-11-07,Afsendt,Faktura
O70336,P1006,C20559,4,2291.64,2022-05-18,2022-05-25,Afsendt,Dankort
O70337,P1010,C20527,4,7846.48,2022-12-05,2022-12-07,Leveret,Dankort
O70338,P1020,C21163,3,8074.98,2024-01-25,2024-01-28,Leveret,Kreditkort
O70339,P1012,C20831,6,16297.74,2022-06-29,2022-07-04,Leveret,MobilePay
O70340,P1002,C20379,1,254.74,2022-03-30,2022-04-03,Returneret,Faktura
O70341,P1016,C20786,3,3922.41,2022-11-28,2022-11-30,Afsendt,MobilePay
O70342,P1003,C21174,6,17094.6,2022-12-04,2022-12-07,Afsendt,MobilePay
O70343,P1016,C20243,6,7844.82,2023-12-11,2023-12-13,Afsendt,Kreditkort
O70344,P1006,C20637,6,3437.46,2023-02-20,2023-02-26,Leveret,MobilePay
O70345,P1017,C20274,2,8996.66,2023-01-12,2023-01-17,Afsendt,Faktura
O70346,P1001,C21125,4,4770.92,2024-02-05,2024-02-10,Annulleret,Kreditkort
O70347,P1002,C20168,5,1273.7,2024-02-20,2024-02-22,Afsendt,MobilePay
O70348,P1004,C21122,1,2986.4,2022-03-21,2022-03-26,Annulleret,Kreditkort
O70349,P1005,C20672,2,3532.46,2023-08-10,2023-08-15,Annulleret,Faktura
O70350,P1017,C21195,6,26989.98,2022-04-30,2022-05-06,Afsendt,Faktura
O70351,P1014,C21052,2,4129.42,2024-04-08,2024-04-09,Afsendt,Dankort
O70352,P1002,C20045,3,764.22,2023-07-27,2023-07-31,Afsendt,Dankort
O70353,P1003,C20093,1,2849.1,2024-02-03,2024-02-05,Afsendt,Dankort
O70354,P1009,C20967,1,323.54,2023-07-09,2023-07-10,Afsendt,Faktura
O70355,P1005,C20861,6,10597.38,2022-07-04,2022-07-11,Afsendt,Faktura
O70356,P1009,C20770,4,1294.16,2023-04-05,2023-04-12,Afsendt,Kreditkort
O70357,P1001,C20366,1,1192.73,2023-11-01,2023-11-08,Returneret,Faktura
O70358,P1010,C20008,2,3923.24,2023-06-26,2023-06-28,Leveret,MobilePay
O70359,P1010,C20869,5,9808.1,2023-04-20,2023-04-26,Afsendt,Kreditkort
O70360,P1001,C20565,2,2385.46,2022-09-11,2022-09-15,Afsendt,Dankort
O70361,P1002,C20033,4,1018.96,2022-02-02,2022-02-09,Afsendt,Dankort
O70362,P1016,C20100,4,5229.88,2022-04-14,2022-04-19,Afsendt,Dankort
O70363,P1017,C20445,5,22491.65,2023-02-16,2023-02-20,Leveret,Dankort
O70364,P1018,C21180,2,1088.92,2022-05-24,2022-05-29,Afsendt,MobilePay
O70365,P1009,C21068,2,647.08,2022-08-31,2022-09-03,Afsendt,MobilePay
O70366,P1006,C20359,5,2864.55,2022-10-09,2022-10-10,Leveret,Faktura
O70367,P1016,C20781,3,3922.41,2023-07-24,2023-07-28,Leveret,MobilePay
O70368,P1019,C20615,2,7960.38,2023-12-15,2023-12-19,Afsendt,Faktura
O70369,P1017,C20296,3,13494.99,2022-09-04,2022-09-11,Leveret,Dankort
O70370,P1019,C21086,5,19900.95,2023-07-30,2023-08-03,Afsendt,Kreditkort
O70371,P1001,C20162,6,7156.38,2022-09-19,2022-09-21,Annulleret,MobilePay
O70372,P1010,C20106,2,3923.24,2022-04-05,2022-04-10,Afsendt,Dankort
O70373,P1017,C21145,5,22491.65,2024-06-13,2024-06-14,Afsendt,Kreditkort
O70374,P1018,C20434,1,544.46,2024-06-09,2024-06-12,Annulleret,Dankort
O70375,P1014,C20419,2,4129.42,2024-02-04,2024-02-11,Afsendt,Kreditkort
O70376,P1020,C20780,3,8074.98,2023-07-20,2023-07-23,Afsendt,MobilePay
O70377,P1001,C21019,5,5963.65,2022-11-12,2022-11-15,Afsendt,Faktura
O70378,P1001,C20760,2,2385.46,2024-02-19,2024-02-26,Afsendt,Dankort
O70379,P1017,C20299,6,26989.98,2023-07-31,2023-08-07,Afsendt,Faktura
O70380,P1017,C20472,3,13494.99,2022-10-30,2022-11-01,Afsendt,Kreditkort
O70381,P1002,C20692,6,1528.44,2023-05-27,2023-06-01,Afsendt,Faktura
O70382,P1010,C20944,4,7846.48,2024-01-11,2024-01-17,Afsendt,MobilePay
O70383,P1010,C21001,5,9808.1,2022-06-23,2022-06-25,Afsendt,Dankort
O70384,P1012,C20100,1,2716.29,2023-06-21,2023-06-22,Leveret,Faktura
O70385,P1002,C20140,2,509.48,2022-05-21,2022-05-28,Leveret,Dankort
O70386,P1014,C20124,3,6194.13,2022-08-12,2022-08-17,Leveret,Faktura
O70387,P1016,C21090,1,1307.47,2023-11-07,2023-11-11,Afsendt,Dankort
O70388,P1010,C21098,3,5884.86,2022-01-18,2022-01-23,Returneret,Dankort
O70389,P1010,C20882,6,11769.72,2023-05-30,2023-06-06,Leveret,Kreditkort
O70390,P1006,C20494,2,1145.82,2022-04-20,2022-04-21,Afsendt,MobilePay
O70391,P1018,C20162,4,2177.84,2024-04-14,2024-04-17,Afsendt,Faktura
O70392,P1017,C20463,6,26989.98,2023-04-16,2023-04-21,Afsendt,Dankort
O70393,P1002,C20192,1,254.74,2023-11-01,2023-11-08,Afsendt,Faktura
O70394,P1016,C20020,6,7844.82,2023-07-20,2023-07-24,Leveret,Dankort
O70395,P1019,C20679,6,23881.14,2023-05-27,2023-06-03,Afsendt,Dankort
O70396,P1017,C21161,2,8996.66,2023-06-25,2023-06-26,Afsendt,Dankort
O70397,P1009,C21113,3,970.62,2022-03-18,2022-03-24,Afsendt,Dankort
O70398,P1001,C20425,1,1192.73,2022-07-03,2022-07-10,Afsendt,Faktura
O70399,P1005,C20493,5,8831.15,2022-03-20,2022-03-23,Afsendt,Faktura
O70400,P1001,C20287,4,4770.92,2023-11-25,2023-11-30,Leveret,Dankort
O70401,P1001,C20201,1,1192.73,2023-05-28,2023-06-03,Afsendt,Dankort
O70402,P1020,C20813,5,13458.3,2022-12-15,2022-12-20,Returneret,MobilePay
O70403,P1018,C21005,4,2177.84,2022-01-31,2022-02-06,Afsendt,Faktura
O70404,P1002,C20779,5,1273.7,2023-03-19,2023-03-21,Afsendt,MobilePay
O70405,P1010,C20169,1,1961.62,2024-03-28,2024-03-30,Afsendt,Faktura
O70406,P1002,C20798,2,509.48,2023-12-30,2024-01-06,Afsendt,Dankort
O70407,P1018,C20738,4,2177.84,2022-04-04,2022-04-05,Leveret,Dankort
O70408,P1005,C20920,4,7064.92,2022-05-16,2022-05-17,Afsendt,Faktura
O70409,P1004,C21136,3,8959.2,2022-04-16,2022-04-17,Afsendt,MobilePay
O70410,P1016,C20848,3,3922.41,2024-06-03,2024-06-07,Afsendt,Dankort
O70411,P1009,C21172,2,647.08,2024-01-13,2024-01-18,Afsendt,Faktura
O70412,P1018,C20550,3,1633.38,2022-06-23,2022-06-25,Afsendt,Dankort
O70413,P1018,C20614,4,2177.84,2022-06-21,2022-06-25,Afsendt,Dankort
O70414,P1017,C21016,6,26989.98,2023-01-05,2023-01-08,Afsendt,Kreditkort
O70415,P1005,C20014,3,5298.69,2023-04-14,2023-04-15,Annulleret,MobilePay
O70416,P1019,C20902,3,11940.57,2024-05-11,2024-05-16,Afsendt,Kreditkort
O70417,P1003,C20412,6,17094.6,2022-11-04,2022-11-07,Afsendt,Kreditkort
O70418,P1018,C21006,6,3266.76,2023-02-12,2023-02-15,Returneret,Kreditkort
O70419,P1018,C20748,4,2177.84,2022-11-30,2022-12-04,Afsendt,Kreditkort
O70420,P1005,C21127,6,10597.38,2023-08-30,2023-09-04,Afsendt,Faktura
O70421,P1014,C20142,3,6194.13,2023-12-27,2023-12-29,Leveret,Faktura
O70422,P1005,C20621,6,10597.38,2023-11-21,2023-11-25,Afsendt,Kreditkort
O70423,P1020,C20152,4,10766.64,2024-01-03,2024-01-07,Afsendt,Faktura
O70424,P1006,C20857,5,2864.55,2023-08-20,2023-08-24,Afsendt,MobilePay
O70425,P1006,C20175,5,2864.55,2023-12-20,2023-12-27,Afsendt,Kreditkort
O70426,P1001,C20091,2,2385.46,2023-11-05,2023-11-11,Afsendt,Faktura
O70427,P1020,C20217,4,10766.64,2024-02-10,2024-02-13,Afsendt,MobilePay
O70428,P1010,C21143,5,9808.1,2022-08-16,2022-08-21,Afsendt,Kreditkort
O70429,P1019,C21025,4,15920.76,2023-04-02,2023-04-05,Afsendt,Dankort
O70430,P1018,C20176,4,2177.84,2023-05-10,2023-05-11,Afsendt,Kreditkort
O70431,P1001,C20424,4,4770.92,2022-12-23,2022-12-26,Afsendt,MobilePay
O70432,P1014,C20927,6,12388.26,2023-05-03,2023-05-04,Afsendt,MobilePay
O70433,P1010,C20047,1,1961.62,2022-02-15,2022-02-22,Leveret,Dankort
O70434,P1005,C20500,6,10597.38,2023-11-25,2023-12-02,Afsendt,Kreditkort
O70435,P1019,C20475,4,15920.76,2022-12-05,2022-12-10,Leveret,Kreditkort
O70436,P1002,C20811,4,1018.96,2022-07-10,2022-07-16,Afsendt,Kreditkort
O70437,P1019,C20010,4,15920.76,2023-04-06,2023-04-11,Leveret,Kreditkort
O70438,P1010,C21183,1,1961.62,2022-10-13,2022-10-20,Afsendt,Kreditkort
O70439,P1017,C20234,4,17993.32,2023-01-10,2023-01-13,Afsendt,Faktura
O70440,P1001,C20796,5,5963.65,2023-06-25,2023-07-01,Leveret,Dankort
O70441,P1012,C20354,4,10865.16,2022-12-23,2022-12-26,Leveret,MobilePay
O70442,P1004,C20275,6,17918.4,2023-09-22,2023-09-27,Afsendt,Kreditkort
O70443,P1005,C20290,3,5298.69,2022-11-09,2022-11-10,Afsendt,Faktura
O70444,P1003,C20867,4,11396.4,2023-09-03,2023-09-05,Afsendt,Kreditkort
O70445,P1014,C20288,3,6194.13,2023-07-23,2023-07-25,Afsendt,Faktura
O70446,P1012,C20020,3,8148.87,2023-09-27,2023-09-28,Afsendt,Kreditkort
O70447,P1006,C21014,5,2864.55,2024-04-14,2024-04-18,Afsendt,Faktura
O70448,P1012,C21001,4,10865.16,2023-03-02,2023-03-08,Afsendt,Dankort
O70449,P1017,C20067,3,13494.99,2024-03-25,2024-04-01,Afsendt,MobilePay
O70450,P1014,C21015,5,10323.55,2022-06-22,2022-06-29,Afsendt,Dankort
O70451,P1018,C20752,5,2722.3,2023-08-10,2023-08-11,Afsendt,Dankort
O70452,P1014,C20448,5,10323.55,2024-02-18,2024-02-24,Returneret,Dankort
O70453,P1002,C20610,2,509.48,2024-01-24,2024-01-31,Annulleret,Dankort
O70454,P1001,C20900,1,1192.73,2023-04-06,2023-04-09,Annulleret,Dankort
O70455,P1017,C20719,2,8996.66,2024-03-05,2024-03-12,Annulleret,Faktura
O70456,P1005,C20424,2,3532.46,2022-06-19,2022-06-24,Leveret,MobilePay
O70457,P1003,C20345,5,14245.5,2023-06-30,2023-07-03,Afsendt,MobilePay
O70458,P1018,C20196,5,2722.3,2022-10-24,2022-10-29,Afsendt,Faktura
O70459,P1012,C20260,6,16297.74,2022-03-02,2022-03-05,Leveret,Kreditkort
O70460,P1010,C20507,3,5884.86,2022-09-13,2022-09-15,Leveret,Faktura
O70461,P1003,C20551,6,17094.6,2023-05-17,2023-05-19,Leveret,Faktura
O70462,P1002,C20826,1,254.74,2023-04-08,2023-04-09,Afsendt,MobilePay
O70463,P1014,C20671,4,8258.84,2023-12-13,2023-12-16,Afsendt,Dankort
O70464,P1002,C20734,6,1528.44,2024-01-19,2024-01-23,Annulleret,Faktura
O70465,P1012,C21014,2,5432.58,2022-08-12,2022-08-16,Afsendt,MobilePay
O70466,P1003,C21160,2,5698.2,2022-12-12,2022-12-17,Annulleret,MobilePay
O70467,P1016,C20204,1,1307.47,2023-11-30,2023-12-07,Leveret,Faktura
O70468,P1009,C20904,2,647.08,2022-01-17,2022-01-18,Afsendt,Faktura
O70469,P1009,C20619,2,647.08,2022-07-27,2022-08-02,Afsendt,MobilePay
O70470,P1001,C20169,3,3578.19,2022-04-06,2022-04-12,Afsendt,Kreditkort
O70471,P1002,C20480,3,764.22,2022-02-23,2022-02-27,Afsendt,Dankort
O70472,P1016,C20977,2,2614.94,2023-12-22,2023-12-23,Afsendt,Kreditkort
O70473,P1014,C20017,1,2064.71,2023-06-16,2023-06-22,Leveret,Dankort
O70474,P1010,C20979,2,3923.24,2024-05-30,2024-06-03,Afsendt,Faktura
O70475,P1020,C20212,1,2691.66,2022-04-02,2022-04-08,Afsendt,MobilePay
O70476,P1020,C20293,2,5383.32,2022-05-21,2022-05-25,Afsendt,Dankort
O70477,P1005,C20720,4,7064.92,2023-09-17,2023-09-23,Leveret,Kreditkort
O70478,P1002,C20445,4,1018.96,2023-02-26,2023-03-03,Afsendt,Dankort
O70479,P1004,C20787,5,14932.0,2022-05-24,2022-05-31,Afsendt,Faktura
O70480,P1005,C20568,2,3532.46,2022-11-19,2022-11-26,Leveret,Kreditkort
O70481,P1003,C20584,6,17094.6,2023-07-21,2023-07-26,Leveret,Dankort
O70482,P1002,C20421,3,764.22,2024-05-18,2024-05-25,Afsendt,Kreditkort
O70483,P1018,C20112,6,3266.76,2024-02-05,2024-02-09,Leveret,Kreditkort
O70484,P1004,C21024,2,5972.8,2023-05-22,2023-05-26,Leveret,Dankort
O70485,P1001,C20271,3,3578.19,2023-06-25,2023-06-26,Afsendt,Faktura
O70486,P1002,C20965,2,509.48,2023-01-10,2023-01-15,Returneret,Dankort
O70487,P1004,C20537,1,2986.4,2022-01-18,2022-01-23,Afsendt,Dankort
O70488,P1006,C21027,3,1718.73,2024-03-19,2024-03-23,Leveret,Faktura
O70489,P1004,C21099,6,17918.4,2023-12-20,2023-12-24,Afsendt,Kreditkort
O70490,P1018,C21048,1,544.46,2022-10-12,2022-10-13,Annulleret,Kreditkort
O70491,P1019,C20136,5,19900.95,2023-07-04,2023-07-07,Afsendt,Faktura
O70492,P1017,C20501,1,4498.33,2024-01-18,2024-01-25,Afsendt,Faktura
O70493,P1003,C20113,5,14245.5,2022-04-29,2022-05-03,Afsendt,Kreditkort
O70494,P1010,C20024,2,3923.24,2022-05-03,2022-05-04,Afsendt,MobilePay
O70495,P1020,C20531,6,16149.96,2023-06-20,2023-06-25,Afsendt,Kreditkort
O70496,P1012,C20242,3,8148.87,2024-02-07,2024-02-14,Leveret,Dankort
O70497,P1019,C21073,3,11940.57,2022-12-10,2022-12-17,Afsendt,Dankort
O70498,P1006,C20114,3,1718.73,2023-05-24,2023-05-28,Afsendt,Kreditkort
O70499,P1018,C21176,1,544.46,2023-01-12,2023-01-14,Leveret,Dankort
O70500,P1006,C20091,1,572.91,2022-08-22,2022-08-28,Annulleret,Dankort
O70501,P1014,C20785,3,6194.13,2022-09-08,2022-09-09,Annulleret,Kreditkort
O70502,P1006,C20859,6,3437.46,2024-05-28,2024-05-29,Afsendt,Kreditkort
O70503,P1001,C20160,3,3578.19,2023-03-03,2023-03-09,Afsendt,Dankort
O70504,P1009,C20368,1,323.54,2023-05-30,2023-06-05,Afsendt,Dankort
O70505,P1009,C20579,4,1294.16,2023-02-15,2023-02-16,Leveret,MobilePay
O70506,P1006,C20017,4,2291.64,2022-12-02,2022-12-03,Afsendt,MobilePay
O70507,P1018,C20497,6,3266.76,2023-08-01,2023-08-08,Afsendt,Faktura
O70508,P1017,C21120,6,26989.98,2024-03-02,2024-03-09,Leveret,Kreditkort
O70509,P1009,C20049,4,1294.16,2022-06-04,2022-06-05,Afsendt,MobilePay
O70510,P1010,C20687,1,1961.62,2023-10-14,2023-10-21,Afsendt,Faktura
O70511,P1010,C20213,3,5884.86,2024-05-19,2024-05-25,Afsendt,Kreditkort
O70512,P1016,C20574,2,2614.94,2023-03-06,2023-03-10,Afsendt,Kreditkort
O70513,P1019,C20763,6,23881.14,2024-05-15,2024-05-20,Afsendt,Dankort
O70514,P1006,C20808,2,1145.82,2023-08-18,2023-08-19,Afsendt,Dankort
O70515,P1005,C20598,2,3532.46,2023-03-22,2023-03-28,Afsendt,MobilePay
O70516,P1010,C20669,6,11769.72,2024-03-31,2024-04-04,Afsendt,MobilePay
O70517,P1017,C21198,2,8996.66,2022-08-28,2022-08-29,Afsendt,Dankort
O70518,P1014,C20833,3,6194.13,2022-06-18,2022-06-22,Afsendt,MobilePay
O70519,P1014,C20949,3,6194.13,2024-02-28,2024-03-01,Afsendt,Dankort
O70520,P1020,C20624,6,16149.96,2022-04-03,2022-04-05,Leveret,Dankort
O70521,P1012,C20304,3,8148.87,2022-08-09,2022-08-16,Afsendt,Kreditkort
O70522,P1006,C20613,1,572.91,2022-12-31,2023-01-04,Afsendt,Kreditkort
O70523,P1012,C21139,4,10865.16,2022-02-01,2022-02-05,Leveret,Kreditkort
O70524,P1004,C20249,2,5972.8,2022-04-07,2022-04-11,Afsendt,Kreditkort
O70525,P1012,C20763,4,10865.16,2022-05-14,2022-05-16,Leveret,Dankort
O70526,P1018,C20045,1,544.46,2023-08-20,2023-08-25,Returneret,Kreditkort
O70527,P1020,C20189,2,5383.32,2023-10-24,2023-10-28,Annulleret,MobilePay
O70528,P1014,C20345,1,2064.71,2022-05-06,2022-05-07,Annulleret,Faktura
O70529,P1019,C20061,4,15920.76,2024-04-21,2024-04-27,Afsendt,Faktura
O70530,P1017,C20564,2,8996.66,2022-06-26,2022-06-29,Afsendt,Kreditkort
O70531,P1003,C20504,5,14245.5,2022-02-05,2022-02-10,Leveret,Faktura
O70532,P1014,C20180,1,2064.71,2023-02-26,2023-03-03,Afsendt,Kreditkort
O70533,P1002,C20511,5,1273.7,2023-03-06,2023-03-08,Leveret,Dankort
O70534,P1010,C20983,3,5884.86,2023-01-27,2023-02-03,Afsendt,Faktura
O70535,P1006,C20796,3,1718.73,2022-12-19,2022-12-24,Afsendt,Dankort
O70536,P1017,C20576,1,4498.33,2022-11-23,2022-11-28,Afsendt,Faktura
O70537,P1020,C20477,5,13458.3,2023-06-27,2023-06-30,Returneret,Dankort
O70538,P1017,C21093,3,13494.99,2022-09-11,2022-09-17,Leveret,Dankort
O70539,P1003,C20727,4,11396.4,2024-02-22,2024-02-24,Annulleret,Kreditkort
O70540,P1003,C20735,3,8547.3,2022-06-30,2022-07-02,Annulleret,Dankort
O70541,P1001,C21155,5,5963.65,2023-12-22,2023-12-28,Afsendt,Kreditkort
O70542,P1009,C21111,4,1294.16,2024-05-06,2024-05-13,Afsendt,Faktura
O70543,P1016,C20449,2,2614.94,2022-02-08,2022-02-09,Afsendt,Faktura
O70544,P1009,C20413,5,1617.7,2022-01-01,2022-01-04,Leveret,MobilePay
O70545,P1009,C20122,3,970.62,2024-01-05,2024-01-07,Afsendt,Kreditkort
O70546,P1012,C20748,5,13581.45,2024-03-03,2024-03-04,Returneret,MobilePay
O70547,P1019,C20207,5,19900.95,2023-12-23,2023-12-29,Afsendt,MobilePay
O70548,P1010,C20998,4,7846.48,2022-05-20,2022-05-22,Leveret,Kreditkort
O70549,P1010,C20731,5,9808.1,2023-12-26,2023-12-31,Afsendt,Kreditkort
O70550,P1010,C20604,6,11769.72,2023-01-23,2023-01-26,Afsendt,Dankort
O70551,P1019,C20067,5,19900.95,2023-12-20,2023-12-25,Afsendt,MobilePay
O70552,P1017,C21159,6,26989.98,2024-04-08,2024-04-13,Afsendt,Faktura
O70553,P1010,C20488,1,1961.62,2022-05-25,2022-05-28,Afsendt,MobilePay
O70554,P1009,C20688,1,323.54,2022-06-21,2022-06-27,Afsendt,MobilePay
O70555,P1010,C20718,1,1961.62,2022-08-03,2022-08-05,Afsendt,Dankort
O70556,P1016,C20898,4,5229.88,2024-01-08,2024-01-09,Leveret,Kreditkort
O70557,P1009,C20720,4,1294.16,2023-02-28,2023-03-04,Afsendt,Dankort
O70558,P1020,C20462,5,13458.3,2024-04-28,2024-05-02,Afsendt,Dankort
O70559,P1016,C20042,3,3922.41,2024-03-29,2024-04-05,Afsendt,Dankort
O70560,P1005,C20330,4,7064.92,2022-03-17,2022-03-20,Leveret,Dankort
O70561,P1003,C20064,4,11396.4,2022-12-13,2022-12-18,Afsendt,Kreditkort
O70562,P1005,C20208,1,1766.23,2023-09-14,2023-09-18,Afsendt,Kreditkort
O70563,P1006,C21107,6,3437.46,2023-02-24,2023-03-02,Afsendt,MobilePay
O70564,P1004,C20805,1,2986.4,2022-11-01,2022-11-03,Afsendt,Faktura
O70565,P1001,C20876,1,1192.73,2022-06-07,2022-06-08,Afsendt,Faktura
O70566,P1016,C20350,2,2614.94,2022-07-24,2022-07-25,Leveret,Dankort
O70567,P1004,C20815,3,8959.2,2023-04-30,2023-05-07,Afsendt,MobilePay
O70568,P1006,C20379,4,2291.64,2022-04-04,2022-04-10,Afsendt,Faktura
O70569,P1014,C20540,1,2064.71,2023-01-14,2023-01-16,Afsendt,MobilePay
O70570,P1018,C20127,5,2722.3,2022-08-20,2022-08-27,Afsendt,Dankort
O70571,P1001,C20848,5,5963.65,2022-03-29,2022-04-04,Returneret,Kreditkort
O70572,P1012,C21071,4,10865.16,2023-07-21,2023-07-22,Afsendt,Faktura
O70573,P1014,C20162,3,6194.13,2023-08-10,2023-08-12,Afsendt,Dankort
O70574,P1009,C21171,5,1617.7,2023-05-30,2023-06-04,Leveret,Kreditkort
O70575,P1014,C20343,2,4129.42,2022-05-04,2022-05-11,Returneret,Kreditkort
O70576,P1019,C20892,1,3980.19,2022-05-10,2022-05-11,Afsendt,Kreditkort
O70577,P1018,C20138,3,1633.38,2024-05-04,2024-05-09,Afsendt,Faktura
O70578,P1012,C21065,3,8148.87,2023-07-20,2023-07-23,Afsendt,Dankort
O70579,P1003,C21071,5,14245.5,2024-03-16,2024-03-22,Leveret,Dankort
O70580,P1005,C21194,5,8831.15,2023-03-01,2023-03-03,Leveret,Dankort
O70581,P1020,C20586,1,2691.66,2022-04-19,2022-04-24,Annulleret,MobilePay
O70582,P1018,C20995,4,2177.84,2024-06-17,2024-06-21,Afsendt,Faktura
O70583,P1018,C20295,4,2177.84,2022-02-08,2022-02-10,Leveret,Faktura
O70584,P1009,C20487,3,970.62,2022-02-09,2022-02-13,Afsendt,Faktura
O70585,P1016,C20621,3,3922.41,2022-10-03,2022-10-06,Afsendt,Faktura
O70586,P1002,C20467,1,254.74,2024-05-28,2024-06-03,Afsendt,Faktura
O70587,P1001,C20854,3,3578.19,2024-03-03,2024-03-10,Leveret,Dankort
O70588,P1017,C20993,4,17993.32,2022-07-12,2022-07-16,Leveret,MobilePay
O70589,P1006,C20135,2,1145.82,2024-04-20,2024-04-21,Afsendt,Faktura
O70590,P1012,C21165,5,13581.45,2022-05-19,2022-05-26,Afsendt,Kreditkort
O70591,P1017,C20511,1,4498.33,2024-06-15,2024-06-22,Afsendt,Dankort
O70592,P1017,C20755,3,13494.99,2023-01-05,2023-01-11,Leveret,Faktura
O70593,P1002,C20496,1,254.74,2023-10-13,2023-10-14,Afsendt,Faktura
O70594,P1014,C21130,5,10323.55,2022-07-01,2022-07-08,Afsendt,Kreditkort
O70595,P1010,C20186,6,11769.72,2024-05-07,2024-05-10,Afsendt,Faktura
O70596,P1012,C20439,5,13581.45,2022-02-20,2022-02-22,Annulleret,Kreditkort
O70597,P1018,C20839,6,3266.76,2023-11-25,2023-11-27,Afsendt,Dankort
O70598,P1002,C20018,2,509.48,2023-05-01,2023-05-03,Afsendt,MobilePay
O70599,P1002,C20868,3,764.22,2023-12-31,2024-01-06,Annulleret,MobilePay
O70600,P1017,C20619,4,17993.32,2023-04-16,2023-04-19,Leveret,Faktura
O70601,P1016,C20767,5,6537.35,2023-08-22,2023-08-23,Afsendt,MobilePay
O70602,P1004,C20131,4,11945.6,2022-11-02,2022-11-08,Afsendt,MobilePay
O70603,P1012,C20535,3,8148.87,2023-10-18,2023-10-21,Leveret,MobilePay
O70604,P1006,C20117,2,1145.82,2022-07-12,2022-07-14,Leveret,Faktura
O70605,P1002,C20053,2,509.48,2023-11-08,2023-11-11,Leveret,MobilePay
O70606,P1019,C20073,4,15920.76,2022-09-23,2022-09-27,Afsendt,Kreditkort
O70607,P1010,C21095,2,3923.24,2022-12-18,2022-12-24,Leveret,Faktura
O70608,P1006,C20349,3,1718.73,2023-11-19,2023-11-22,Leveret,Kreditkort
O70609,P1014,C20530,2,4129.42,2022-10-28,2022-10-29,Leveret,Kreditkort
O70610,P1002,C20456,1,254.74,2023-11-28,2023-12-01,Afsendt,MobilePay
O70611,P1009,C20762,3,970.62,2023-03-07,2023-03-14,Afsendt,MobilePay
O70612,P1004,C20110,4,11945.6,2023-04-20,2023-04-27,Annulleret,Dankort
O70613,P1006,C20782,1,572.91,2023-04-29,2023-05-01,Afsendt,Faktura
O70614,P1012,C20282,2,5432.58,2022-02-25,2022-03-04,Returneret,MobilePay
O70615,P1009,C20294,4,1294.16,2023-02-24,2023-03-01,Afsendt,Kreditkort
O70616,P1014,C20363,3,6194.13,2024-03-08,2024-03-09,Afsendt,Dankort
O70617,P1018,C20346,2,1088.92,2022-01-05,2022-01-09,Afsendt,Kreditkort
O70618,P1020,C20266,1,2691.66,2023-05-17,2023-05-24,Leveret,Faktura
O70619,P1014,C20010,4,8258.84,2023-02-18,2023-02-22,Afsendt,Kreditkort
O70620,P1016,C21088,3,3922.41,2024-01-19,2024-01-22,Afsendt,Dankort
O70621,P1017,C20706,2,8996.66,2023-10-04,2023-10-10,Afsendt,Dankort
O70622,P1003,C20343,3,8547.3,2023-01-28,2023-02-02,Afsendt,Dankort
O70623,P1014,C21066,6,12388.26,2022-11-02,2022-11-05,Afsendt,MobilePay
O70624,P1005,C21004,3,5298.69,2023-03-21,2023-03-27,Afsendt,Kreditkort
O70625,P1019,C20468,1,3980.19,2022-06-18,2022-06-25,Afsendt,Kreditkort
O70626,P1016,C21034,5,6537.35,2022-08-05,2022-08-11,Afsendt,MobilePay
O70627,P1020,C20769,1,2691.66,2023-12-30,2024-01-05,Annulleret,MobilePay
